participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.real_world_currency_per_point,Demographic.1.player.id_in_group,Demographic.1.player.age,Demographic.1.player.gender,Demographic.1.player.nationality,Demographic.1.player.residency,Demographic.1.player.ethnicity,Demographic.1.player.education,Demographic.1.player.payoff,Demographic.1.group.id_in_subsession,Demographic.1.subsession.round_number,matrix_new.1.player.id_in_group,matrix_new.1.player.answer_q01,matrix_new.1.player.answer_q02,matrix_new.1.player.start_time0,matrix_new.1.player.elapsed_time0,matrix_new.1.player.count0,matrix_new.1.player.is_correct0,matrix_new.1.player.score,matrix_new.1.player.test_matrix1,matrix_new.1.player.test_matrix2,matrix_new.1.player.answer_q11,matrix_new.1.player.answer_q12,matrix_new.1.player.start_time1,matrix_new.1.player.elapsed_time1,matrix_new.1.player.is_correct1,matrix_new.1.player.count1,matrix_new.1.player.score1,matrix_new.1.player.answer_q21,matrix_new.1.player.answer_q22,matrix_new.1.player.start_time2,matrix_new.1.player.elapsed_time2,matrix_new.1.player.is_correct2,matrix_new.1.player.count2,matrix_new.1.player.score2,matrix_new.1.player.answer_q31,matrix_new.1.player.answer_q32,matrix_new.1.player.start_time3,matrix_new.1.player.elapsed_time3,matrix_new.1.player.is_correct3,matrix_new.1.player.count3,matrix_new.1.player.score3,matrix_new.1.player.answer_q41,matrix_new.1.player.answer_q42,matrix_new.1.player.start_time4,matrix_new.1.player.elapsed_time4,matrix_new.1.player.is_correct4,matrix_new.1.player.count4,matrix_new.1.player.score4,matrix_new.1.player.answer_q51,matrix_new.1.player.answer_q52,matrix_new.1.player.start_time5,matrix_new.1.player.elapsed_time5,matrix_new.1.player.is_correct5,matrix_new.1.player.count5,matrix_new.1.player.score5,matrix_new.1.player.answer_q61,matrix_new.1.player.answer_q62,matrix_new.1.player.start_time6,matrix_new.1.player.elapsed_time6,matrix_new.1.player.is_correct6,matrix_new.1.player.count6,matrix_new.1.player.score6,matrix_new.1.player.answer_q71,matrix_new.1.player.answer_q72,matrix_new.1.player.start_time7,matrix_new.1.player.elapsed_time7,matrix_new.1.player.is_correct7,matrix_new.1.player.count7,matrix_new.1.player.score7,matrix_new.1.player.answer_q81,matrix_new.1.player.answer_q82,matrix_new.1.player.start_time8,matrix_new.1.player.elapsed_time8,matrix_new.1.player.is_correct8,matrix_new.1.player.count8,matrix_new.1.player.score8,matrix_new.1.player.answer_q91,matrix_new.1.player.answer_q92,matrix_new.1.player.start_time9,matrix_new.1.player.elapsed_time9,matrix_new.1.player.is_correct9,matrix_new.1.player.count9,matrix_new.1.player.score9,matrix_new.1.player.answer_q101,matrix_new.1.player.answer_q102,matrix_new.1.player.start_time10,matrix_new.1.player.elapsed_time10,matrix_new.1.player.is_correct10,matrix_new.1.player.count10,matrix_new.1.player.score10,matrix_new.1.player.matrix_payoff0,matrix_new.1.player.matrix_payoff,matrix_new.1.player.avg_score,matrix_new.1.player.payoff,matrix_new.1.group.id_in_subsession,matrix_new.1.subsession.round_number,discreteT.1.player.id_in_group,discreteT.1.player.test_intro1,discreteT.1.player.test_intro2,discreteT.1.player.test_intro3,discreteT.1.player.test_belief1,discreteT.1.player.test_belief2,discreteT.1.player.time9,discreteT.1.player.choice1,discreteT.1.player.rand_choice,discreteT.1.player.predalg,discreteT.1.player.predhum,discreteT.1.player.beliefalgorithm,discreteT.1.player.beliefhuman,discreteT.1.player.gender2,discreteT.1.player.ethnicity2,discreteT.1.player.age2,discreteT.1.player.education2,discreteT.1.player.payoff_belief_a,discreteT.1.player.payoff_choice_a,discreteT.1.player.payoff_belief_h,discreteT.1.player.payoff_choice_h,discreteT.1.player.payoff_belief,discreteT.1.player.payoff_choice,discreteT.1.player.accuracyalgorithm,discreteT.1.player.accuracyhuman,discreteT.1.player.treatment,discreteT.1.player.test,discreteT.1.player.test2,discreteT.1.player.random_draw,discreteT.1.player.payoff,discreteT.1.group.id_in_subsession,discreteT.1.subsession.round_number,openquestion.1.player.id_in_group,openquestion.1.player.test_intro,openquestion.1.player.choice1,openquestion.1.player.beliefa,openquestion.1.player.beliefh,openquestion.1.player.explanation,openquestion.1.player.explanation2,openquestion.1.player.fair,openquestion.1.player.transparent,openquestion.1.player.simpler,openquestion.1.player.familiar,openquestion.1.player.characteristics,openquestion.1.player.previous_performance,openquestion.1.player.discriminate,openquestion.1.player.quickly,openquestion.1.player.error,openquestion.1.player.other,openquestion.1.player.x1,openquestion.1.player.x2,openquestion.1.player.x3,openquestion.1.player.x4,openquestion.1.player.x5,openquestion.1.player.payoff,openquestion.1.group.id_in_subsession,openquestion.1.subsession.round_number,scl.1.player.id_in_group,scl.1.player.lottery_choice,scl.1.player.outcome_to_pay,scl.1.player.outcome_lo,scl.1.player.outcome_hi,scl.1.player.payoff,scl.1.group.id_in_subsession,scl.1.subsession.round_number,BFI_S.1.player.id_in_group,BFI_S.1.player.Worry,BFI_S.1.player.Nervous,BFI_S.1.player.Relax,BFI_S.1.player.Talkative,BFI_S.1.player.Sociable,BFI_S.1.player.Reserved,BFI_S.1.player.Original,BFI_S.1.player.Artistic,BFI_S.1.player.Active_imagination,BFI_S.1.player.Rude,BFI_S.1.player.Forgiving,BFI_S.1.player.Considerate,BFI_S.1.player.Thorough_job,BFI_S.1.player.Lazy,BFI_S.1.player.Efficient,BFI_S.1.player.Neuroticism,BFI_S.1.player.Extraversion,BFI_S.1.player.Openness,BFI_S.1.player.Agreeableness,BFI_S.1.player.Conscientiousness,BFI_S.1.player.payoff,BFI_S.1.group.id_in_subsession,BFI_S.1.subsession.round_number,final_payoff.1.player.id_in_group,final_payoff.1.player.matrix_payoff,final_payoff.1.player.mpl_payoff,final_payoff.1.player.belief_payoff,final_payoff.1.player.belief_choice,final_payoff.1.player.payoff,final_payoff.1.group.id_in_subsession,final_payoff.1.subsession.round_number,payment_info.1.player.id_in_group,payment_info.1.player.payoff_backup,payment_info.1.player.payoff,payment_info.1.group.id_in_subsession,payment_info.1.subsession.round_number
11,lkmdp3kn,,0,1,33,Demographic,Introduction,10.31.250.70,2019-08-02 17:54:06.638297+00:00,1,A12R2U6TBB3OOG,3AMW0RGHOD2YE0O85003GY9PZ71PND,0,0.1,4kwuacyd,,,3H4IKZHALBIVPVF1ZII9NP84Q7INNV,3A0F9TXODVNJTQM33504KQE8D41JO2,,0,0.1,1,11,,,,,,,0,1,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,11,,,,,,,,,,,,,,,,,,,,,,,,,transp,,,,0,1,1,11,,,,,,,,,,,,,,,,,,,,,,0,1,1,11,,,,,0,1,1,11,,,,,,,,,,,,,,,,,,,,,0,1,1,11,,,,,0,1,1,11,,0,1,1
12,o5l7i8h2,,0,1,33,Demographic,Introduction,10.29.111.254,2019-08-02 17:54:07.070510+00:00,1,A1ZD8RU6YB0VEU,3JW0YLFXRTGEL3UN9N5L4BUCLG8WW6,0,0.1,4kwuacyd,,,3H4IKZHALBIVPVF1ZII9NP84Q7INNV,3A0F9TXODVNJTQM33504KQE8D41JO2,,0,0.1,1,12,,,,,,,0,1,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,12,,,,,,,,,,,,,,,,,,,,,,,,,transp,,,,0,1,1,12,,,,,,,,,,,,,,,,,,,,,,0,1,1,12,,,,,0,1,1,12,,,,,,,,,,,,,,,,,,,,,0,1,1,12,,,,,0,1,1,12,,0,1,1
13,dpaeugt4,,0,1,33,Demographic,Introduction,10.63.65.143,2019-08-02 17:54:07.933708+00:00,1,AZH99WBG2NS23,3SKRO2GZ71RUP2K3NLXXNAAN2WQK1Z,0,0.1,4kwuacyd,,,3H4IKZHALBIVPVF1ZII9NP84Q7INNV,3A0F9TXODVNJTQM33504KQE8D41JO2,,0,0.1,1,13,,,,,,,0,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,transp,,,,0,1,1,13,,,,,,,,,,,,,,,,,,,,,,0,1,1,13,,,,,0,1,1,13,,,,,,,,,,,,,,,,,,,,,0,1,1,13,,,,,0,1,1,13,,0,1,1
14,vpq6hhfr,,0,34,33,payment_info,PaymentInfo,10.33.241.9,2019-08-02 17:54:08.826684+00:00,1,AK3H5QRAROFGP,3OE22WJIGIOW929W2EREUYRTCZGUQ1,4.02,4.12,4kwuacyd,,,3H4IKZHALBIVPVF1ZII9NP84Q7INNV,3A0F9TXODVNJTQM33504KQE8D41JO2,,0,0.1,1,14,5,1,US,US,White,5,0,1,1,14,21,79,1564770015,16.47,1,0,,,,63,37,1564770038,9.84,0,1,,15,85,1564770048,12.82,0,1,,16,84,1564770061,5.54,0,1,,3,97,1564770066,4.59,0,1,,87,13,1564770071,4.57,0,1,,77,23,1564770075,11.46,0,1,,4,96,1564770087,8.77,0,1,,26,74,1564770096,6.21,0,1,,43,57,1564770102,9.86,0,1,,20,80,1564770112,6.56,0,1,,1.23,,81.9,1.34,1,1,14,1,1,1,0,1,9.86,1,0,13.83,20,8,9,1,1,5,5,0.66,1.27,0,1.27,,,65,60,transp,20,2,1,1.93,1,1,14,,1,8,9,I felt it would provide me an advantage due to my being male.,I felt that the algorithm may provide me a slightly better score,2,4,3,3,2,2,1,3,3,2,,,,,,0,1,1,14,2,high,0.38,0.75,0.75,1,1,14,2,2,5,2,2,5,3,4,4,2,4,4,5,1,5,,,,,,0,1,1,14,,,,,0,1,1,14,,0,1,1
15,xmcva5o4,,0,34,33,payment_info,PaymentInfo,10.47.219.154,2019-08-02 17:54:11.112155+00:00,1,A2JMZRGX51B2KC,3WRFBPLXRAOR7BJL723W3V6OUB9N3Z,3.97,4.07,4kwuacyd,,,3H4IKZHALBIVPVF1ZII9NP84Q7INNV,3A0F9TXODVNJTQM33504KQE8D41JO2,,0,0.1,1,15,4,0,US,US,White,5,0,1,1,15,79,21,1564768505,24.21,1,0,,,,63,37,1564768541,6.18,0,1,,85,15,1564768547,13.42,0,1,,16,84,1564768560,10.49,0,1,,97,3,1564768571,4.92,0,1,,87,13,1564768576,4.58,0,1,,77,23,1564768580,12.2,0,1,,96,4,1564768592,18.23,0,1,,74,26,1564768611,6.89,0,1,,57,43,1564768617,12.53,0,1,,80,20,1564768630,4.4,0,1,,1.1,,80.6,1.29,1,1,15,0,1,1,0,1,12.53,0,1,18.59,11,16,12,0,1,4,5,0.93,1.19,0.99,1.19,,,50,100,transp,62,7,0,2.18,1,1,15,,0,16,12,"The algorithm assumes that I will perform worse than a male participant. I don't think it's fair to make assumptions on gender, age, or education level.",There is a big difference between the two values. The algorithm assumes that I will perform worse. I would much rather have a human look at my scores.,1,2,1,1,5,3,5,5,5,1,,,,,,0,1,1,15,1,high,0.5,0.5,0.5,1,1,15,4,3,4,2,2,4,4,4,4,2,4,5,4,2,5,,,,,,0,1,1,15,,,,,0,1,1,15,,0,1,1
16,vltqmwm9,,0,19,33,discreteT,Introduction,10.41.177.72,2019-08-02 17:54:13.139600+00:00,1,A3BI0AX5T5GVO3,37W3JXSD668IA8PNOON9P8FSWO8WY5,1.28,1.38,4kwuacyd,,,3H4IKZHALBIVPVF1ZII9NP84Q7INNV,3A0F9TXODVNJTQM33504KQE8D41JO2,,0,0.1,1,16,4,0,US,US,White,5,0,1,1,16,79,21,1564769285,28.7,1,0,,,,63,37,1564769414,10.72,0,1,,85,15,1564769424,6.99,0,1,,16,84,1564769431,65.75,0,1,,97,3,1564769497,7.08,0,1,,13,87,1564769504,7.96,0,1,,77,23,1564769512,13.06,0,1,,96,4,1564769525,47.11,0,1,,26,74,1564769572,13.37,0,1,,57,43,1564769586,12.91,0,1,,80,20,1564769599,6.74,0,1,,1.02,,70.8,1.28,1,1,16,,,,,,,,,,,,,,,,,,,,,,,,,transp,,,,0,1,1,16,,,,,,,,,,,,,,,,,,,,,,0,1,1,16,,,,,0,1,1,16,,,,,,,,,,,,,,,,,,,,,0,1,1,16,,,,,0,1,1,16,,0,1,1
17,5136totl,,0,34,33,payment_info,PaymentInfo,10.45.133.27,2019-08-02 17:54:13.445913+00:00,1,A2SKXKH9YXZYRI,3AWETUDC92S0E3FNVTLD2OFMN7EZIS,3.75,3.85,4kwuacyd,,,3H4IKZHALBIVPVF1ZII9NP84Q7INNV,3A0F9TXODVNJTQM33504KQE8D41JO2,,0,0.1,1,17,7,1,US,US,White,2,0,1,1,17,21,79,1564768981,13.17,1,0,,,,63,37,1564769010,11.02,0,1,,85,15,1564769021,7.65,0,1,,84,16,1564769028,9.92,0,1,,3,97,1564769038,6.71,0,1,,87,13,1564769045,5.43,0,1,,77,23,1564769050,9.56,0,1,,96,4,1564769060,13.21,0,1,,26,74,1564769073,10.75,0,1,,43,57,1564769084,11,0,1,,80,20,1564769095,15.87,0,2,,1.28,,79.9,1.32,1,1,17,1,1,1,0,1,11,1,1,13.8,14,8,12,1,1,7,2,0.66,1.27,0.96,1.27,,,80,95,transp,20,9,1,1.93,1,1,17,,1,8,12,"I'm male so it would have given me a lower time based on that, I also did well in round 9 which would have given me a bonus to my average time as well.","I figured the human recruiter would pick an average time around my round 9 time, whereas the algorithm might pick a lower time because I'm male and did well in round 9.",4,5,4,3,4,3,3,5,3,2,,,,,,0,1,1,17,1,low,0.5,0.5,0.5,1,1,17,2,2,5,2,2,4,4,1,1,2,2,4,4,2,4,,,,,,0,1,1,17,,,,,0,1,1,17,,0,1,1
18,1t8e2vrp,,0,2,33,Demographic,Questionaire,10.63.126.234,2019-08-02 17:54:15.240111+00:00,1,A1D9ZWU1M46SAF,35K3O9HUABDITHM1YY1FEH1CJ9DFEB,0,0.1,4kwuacyd,,,3H4IKZHALBIVPVF1ZII9NP84Q7INNV,3A0F9TXODVNJTQM33504KQE8D41JO2,,0,0.1,1,18,,,,,,,0,1,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,18,,,,,,,,,,,,,,,,,,,,,,,,,transp,,,,0,1,1,18,,,,,,,,,,,,,,,,,,,,,,0,1,1,18,,,,,0,1,1,18,,,,,,,,,,,,,,,,,,,,,0,1,1,18,,,,,0,1,1,18,,0,1,1
19,agh7o67s,,0,34,33,payment_info,PaymentInfo,10.43.181.165,2019-08-02 17:54:16.016559+00:00,1,AK9ZPW1WLYRL7,3NPI0JQDAO5W9DTS2WMFPXFHOPNPTE,3.88,3.98,4kwuacyd,,,3H4IKZHALBIVPVF1ZII9NP84Q7INNV,3A0F9TXODVNJTQM33504KQE8D41JO2,,0,0.1,1,19,4,1,US,US,White,5,0,1,1,19,21,79,1564769083,9.18,1,0,,,,63,37,1564769108,9.78,0,1,,85,15,1564769118,6.45,0,1,,84,16,1564769125,6.43,0,1,,3,97,1564769131,3.3,0,1,,87,13,1564769134,10.48,0,1,,23,77,1564769145,9.55,0,1,,4,96,1564769154,5.5,0,1,,74,26,1564769160,11.93,0,1,,43,57,1564769172,6.88,0,1,,20,80,1564769179,4.9,0,1,,1.35,,82.5,1.39,1,1,19,1,1,1,0,1,6.88,1,1,11.5,9.3,7,8,1,1,4,5,0.8,1.31,0.98,1.31,,,100,100,transp,64,6,1,2.11,1,1,19,,1,7,8,They rated males as faster so i wanted the best payoff,I thought based on past performances it would be quicker than they actually rated. I guess I did better than I thought,4,2,4,4,2,4,1,4,2,2,,,,,,0,1,1,19,2,low,0.38,0.75,0.38,1,1,19,2,3,4,4,4,4,4,4,4,2,4,4,4,2,4,,,,,,0,1,1,19,,,,,0,1,1,19,,0,1,1
20,sfizyxqh,,0,34,33,payment_info,PaymentInfo,10.63.138.163,2019-08-02 17:54:17.772203+00:00,1,AHI4FABU79VTP,3LJ7UR74RHDCP72P7G8FD0YU8B5N4K,4.02,4.12,4kwuacyd,,,3H4IKZHALBIVPVF1ZII9NP84Q7INNV,3A0F9TXODVNJTQM33504KQE8D41JO2,,0,0.1,1,20,3,1,US,US,White,4,0,1,1,20,21,79,1564768515,20.71,1,0,,,,37,63,1564768547,9.52,0,1,,15,85,1564768557,12,0,1,,84,16,1564768569,8.74,0,1,,97,3,1564768577,8.52,0,1,,87,13,1564768586,5.23,0,1,,23,77,1564768591,46.59,0,2,,96,4,1564768638,13.79,0,1,,74,26,1564768651,9.1,0,1,,43,57,1564768660,17.98,0,1,,20,80,1564768678,18.3,0,1,,1.15,,75,1.2,1,1,20,0,1,1,0,1,17.98,1,0,15.92,16,15,20,1,1,3,4,0.99,1.23,0.84,1.23,,,75,50,transp,43,3,0,2.07,1,1,20,,1,15,20,To have greater insight into how it is evaluated,The algorithm has specific biases which were laid out,3,4,4,2,2,2,4,4,3,2,,,,,,0,1,1,20,2,high,0.38,0.75,0.75,1,1,20,2,2,4,4,4,3,4,3,4,2,4,4,4,3,4,,,,,,0,1,1,20,,,,,0,1,1,20,,0,1,1
21,twy30zxy,,0,34,33,payment_info,PaymentInfo,10.13.156.79,2019-08-02 17:54:19.186336+00:00,1,A31A4YKVSOYRVS,3OF2M9AATGORKY5BVW6PF4UZFB3ZK3,3.63,3.73,4kwuacyd,,,3H4IKZHALBIVPVF1ZII9NP84Q7INNV,3A0F9TXODVNJTQM33504KQE8D41JO2,,0,0.1,1,21,3,0,US,US,White,2,0,1,1,21,21,79,1564771580,13.7,1,0,,,,63,37,1564771608,13.82,0,1,,85,15,1564771621,30.21,0,2,,84,16,1564771652,9.35,0,2,,97,3,1564771661,7.85,0,1,,13,87,1564771669,7.9,0,1,,77,23,1564771677,10.07,0,1,,96,4,1564771687,9.21,0,1,,26,74,1564771696,8.32,0,1,,57,43,1564771704,12.5,0,1,,80,20,1564771717,13.95,0,1,,1.27,,77.7,1.29,1,1,21,1,1,1,0,1,12.5,0,0,15.7,10,14,12,0,1,3,2,0.97,1.24,0.96,1.24,,,60,60,transp,66,4,1,2.21,1,1,21,,0,14,12,"I just relied on a human more, I thought they'd make a more nuanced decision.",I thought the human might be more forgiving and optimistic about my performance while the robot would be more negative,4,4,4,4,4,3,4,5,4,3,,,,,,0,1,1,21,4,low,0.13,1.25,0.13,1,1,21,4,5,5,3,5,4,4,4,4,3,5,4,4,4,5,,,,,,0,1,1,21,,,,,0,1,1,21,,0,1,1
22,w2qo7ae8,,0,34,33,payment_info,PaymentInfo,10.13.137.203,2019-08-02 17:54:22.175345+00:00,1,AP9GRAU77J5G,37WLF8U1WPQPWOL0TR9EI614A76K6X,3.73,3.83,4kwuacyd,,,3H4IKZHALBIVPVF1ZII9NP84Q7INNV,3A0F9TXODVNJTQM33504KQE8D41JO2,,0,0.1,1,22,4,0,US,US,Asian,6,0,1,1,22,21,79,1564768563,28.36,2,0,,,,63,37,1564768609,11.98,0,1,,15,85,1564768621,9.33,0,1,,16,84,1564768631,9.87,0,1,,97,3,1564768641,17.39,0,1,,87,13,1564768658,6.27,0,1,,77,23,1564768664,11.73,0,1,,96,4,1564768676,5.68,0,1,,74,26,1564768682,16.73,0,1,,43,57,1564768698,7.29,0,1,,80,20,1564768706,5.53,0,1,,1.03,,79.8,1.38,1,1,22,1,0,1,0,1,7.29,1,1,17.55,16,9,10,0,0,4,6,0.27,1.21,0.64,1.21,,,60,60,transp,66,3,0,1.85,1,1,22,,1,9,10,I think the algorithmic recruiter will predict longer time to complete the task for an average participant  so I can earn more by doing quicker.,"I use my record and add in all the factors considered by the algorithmic recruiter to come to the 9 prediction. As for human, I think the average person is slower than me and the human would probably give more time.",3,4,3,3,2,3,2,4,3,3,,,,,,0,1,1,22,1,low,0.5,0.5,0.5,1,1,22,4,4,2,2,2,4,3,2,2,2,4,4,4,2,4,,,,,,0,1,1,22,,,,,0,1,1,22,,0,1,1
23,kk6fwlu9,,0,34,33,payment_info,PaymentInfo,10.9.224.75,2019-08-02 17:54:22.200829+00:00,1,AEPITKAWZ6FCT,3CPLWGV3MOZDMD81OB46U89AU3JN9G,4.04,4.14,4kwuacyd,,,3H4IKZHALBIVPVF1ZII9NP84Q7INNV,3A0F9TXODVNJTQM33504KQE8D41JO2,,0,0.1,1,23,2,1,US,US,Hispanic,4,0,1,1,23,21,79,1564768548,30.97,1,0,,,,63,37,1564768591,21.12,0,1,,85,15,1564768612,23.75,0,1,,84,16,1564768636,13.05,0,1,,97,3,1564768649,17.14,0,1,,87,13,1564768666,7.46,0,1,,77,23,1564768674,14.87,0,1,,96,4,1564768688,7.53,0,1,,74,26,1564768696,21.48,0,1,,43,57,1564768717,13.92,0,1,,80,20,1564768731,5.03,0,1,,0.98,,75.5,1.27,1,1,23,1,0,1,0,1,13.92,0,0,14.05,14,14,14,1,0,2,4,1,1.27,1,1.27,,,60,50,transp,20,9,0,2.27,1,1,23,,0,14,14,I prefer a human to evaluate because they can double check on the mistakes,"The machine can only predict based on certain factors, but a human can take a few bias to comclude",2,3,4,5,4,4,2,4,3,2,,,,,,0,1,1,23,1,low,0.5,0.5,0.5,1,1,23,1,3,4,2,3,4,2,2,2,2,4,2,4,3,2,,,,,,0,1,1,23,,,,,0,1,1,23,,0,1,1
24,5xaj0j4c,,0,34,33,payment_info,PaymentInfo,10.45.174.84,2019-08-02 17:54:22.454553+00:00,1,A2FJYDSAE26ILV,3H8DHMCCW9BOHX0F3EHSOCBWRTTKDP,4.25,4.35,4kwuacyd,,,3H4IKZHALBIVPVF1ZII9NP84Q7INNV,3A0F9TXODVNJTQM33504KQE8D41JO2,,0,0.1,1,24,4,0,US,US,White,2,0,1,1,24,21,79,1564768541,27.19,1,0,,,,63,37,1564768588,15.88,0,1,,85,15,1564768603,19.53,0,1,,84,16,1564768623,34.91,0,1,,3,97,1564768658,17.75,0,1,,87,13,1564768676,24.07,0,1,,77,23,1564768700,12.31,0,1,,4,96,1564768712,15.78,0,1,,74,26,1564768728,24.85,0,1,,43,57,1564768753,17.53,0,1,,20,80,1564768770,11.9,0,1,,1.05,,70.6,1.21,1,1,24,0,1,1,0,1,17.53,0,0,19.11,12,30,20,0,1,4,2,0,1.18,0.36,1.18,,,75,85,transp,6,8,0,1.54,1,1,24,,0,30,20,The algorithm method didn't seem fair. Why are women supposed to be slower at this game than men? That just seems biased. I don't think a human evaluator would take that into consideration.,I just assumed the human evaluator would think that I could solve the puzzles in less time. The algorithmic evaluator seemed more biased so I increased that number to align with what I thought they'd pick.,1,4,4,1,1,1,5,4,2,4,,,,,,0,1,1,24,5,high,0,1.5,1.5,1,1,24,4,5,4,1,1,5,5,5,5,4,5,5,5,2,4,,,,,,0,1,1,24,,,,,0,1,1,24,,0,1,1
25,3s2es78i,,0,34,33,payment_info,PaymentInfo,10.146.209.249,2019-08-02 17:54:25.643891+00:00,1,A21UA6O7ZFAIQJ,3NC5L260MOM458ZQSC4BJTVQNBJFOF,3.25,3.35,4kwuacyd,,,3H4IKZHALBIVPVF1ZII9NP84Q7INNV,3A0F9TXODVNJTQM33504KQE8D41JO2,,0,0.1,1,25,6,1,US,US,White,5,0,1,1,25,21,79,1564768534,13.91,1,0,,,,63,37,1564768561,8.63,0,1,,85,15,1564768569,15.82,0,1,,16,84,1564768585,10.97,0,1,,97,3,1564768596,5.32,0,1,,13,87,1564768602,7.82,0,1,,77,23,1564768609,9.4,0,1,,96,4,1564768619,5.26,0,1,,74,26,1564768624,12.4,0,1,,57,43,1564768636,19.58,0,1,,20,80,1564768656,5.5,0,1,,1.27,,79.9,1.17,1,1,25,1,1,1,0,1,19.58,1,1,19.73,19,15,16,1,1,6,5,0.78,1.17,0.91,1.17,,,75,75,transp,1,8,0,2.08,1,1,25,,1,15,16,I thought it would give me a better time and payout.,I was simply guessing.  I didn't have any real rational or logical basis for making this estimate.,3,4,3,4,3,2,2,4,3,2,,,,,,0,1,1,25,5,low,0,1.5,0,1,1,25,3,3,4,2,1,4,4,5,4,3,2,4,5,2,5,,,,,,0,1,1,25,,,,,0,1,1,25,,0,1,1
26,tiagpg5n,,0,34,33,payment_info,PaymentInfo,10.31.79.212,2019-08-02 17:54:27.667108+00:00,1,AOW5IZPNM79WW,3QAPZX2QN4DZ1XVV2WNT995JG4Z20T,3.46,3.56,4kwuacyd,,,3H4IKZHALBIVPVF1ZII9NP84Q7INNV,3A0F9TXODVNJTQM33504KQE8D41JO2,,0,0.1,1,26,4,0,US,US,White,4,0,1,1,26,79,21,1564768542,21.19,1,0,,,,63,37,1564768579,15.58,0,1,,85,15,1564768594,16.85,0,1,,84,16,1564768611,19.26,0,1,,3,97,1564768630,8.42,0,1,,87,13,1564768639,9.73,0,1,,77,23,1564768649,15.9,0,1,,96,4,1564768664,8.09,0,1,,74,26,1564768672,22.42,0,1,,43,57,1564768695,24.43,0,1,,80,20,1564768719,14.14,0,1,,1.15,,74.5,1.09,1,1,26,1,1,1,0,1,24.43,0,0,24.19,20,29,25,0,1,4,4,0.77,1.1,0.75,1.1,,,25,25,transp,65,3,1,1.87,1,1,26,,0,29,25,"I chose the human recruiter because maybe they wouldn't judge me based on my gender, whereas the algorithm is automatically going to assume I'll do worse because I'm female.",I literally just took the difference of the gender penalty that the algorithm takes into account.,2,5,5,2,1,2,3,5,3,1,,,,,,0,1,1,26,1,high,0.5,0.5,0.5,1,1,26,5,4,1,5,4,2,5,5,5,2,4,4,5,2,5,,,,,,0,1,1,26,,,,,0,1,1,26,,0,1,1
27,c7kbpp99,,0,34,33,payment_info,PaymentInfo,10.141.86.140,2019-08-02 17:54:29.719047+00:00,1,AJSEVVPJVIH1A,3GNA64GUZE4FONJH1DJ6MMZDDINQ5F,3.97,4.07,4kwuacyd,,,3H4IKZHALBIVPVF1ZII9NP84Q7INNV,3A0F9TXODVNJTQM33504KQE8D41JO2,,0,0.1,1,27,6,1,US,US,White,5,0,1,1,27,79,21,1564768518,16.09,1,0,,,,63,37,1564768547,10.63,0,1,,15,85,1564768558,13.52,0,1,,16,84,1564768571,20.03,0,1,,3,97,1564768591,8.38,0,1,,87,13,1564768600,15.14,0,1,,77,23,1564768615,9.53,0,1,,4,96,1564768625,11.16,0,1,,26,74,1564768636,10.19,0,1,,43,57,1564768646,12.83,0,1,,20,80,1564768659,8.42,0,1,,1.23,,78,1.29,1,1,27,0,1,1,0,1,12.83,1,1,16.15,11.4,14,15,1,1,6,5,0.95,1.23,0.87,1.23,,,78,70,transp,44,7,1,2.18,1,1,27,,1,14,15,I figured the algorithmic recrustic who have a more general average for the time. Figured the human recruiter would have a larger range in his decsion.,I figured the human evaluator who have predict slightly higher numbers because they woudnt be basing their decsion on averages. More of a gut decsion.,4,4,2,3,2,3,2,4,3,2,,,,,,0,1,1,27,1,high,0.5,0.5,0.5,1,1,27,2,2,4,4,4,3,4,4,4,2,4,3,4,2,4,,,,,,0,1,1,27,,,,,0,1,1,27,,0,1,1
